-1.2172574e-01	7.8822602e-02	7.9113564e-02	2.0281383e-01
-1.2203158e-01	7.8367202e-02	7.8660384e-02	2.0051332e-01
-1.2232540e-01	7.7910829e-02	7.8206458e-02	1.9822110e-01
-1.2260739e-01	7.7453518e-02	7.7751825e-02	1.9593718e-01
-1.2287773e-01	7.6995303e-02	7.7296518e-02	1.9366156e-01
-1.2313658e-01	7.6536218e-02	7.6840572e-02	1.9139422e-01
-1.2338412e-01	7.6076296e-02	7.6384021e-02	1.8913517e-01
-1.2362051e-01	7.5615568e-02	7.5926896e-02	1.8688439e-01
-1.2384593e-01	7.5154068e-02	7.5469230e-02	1.8464190e-01
-1.2406054e-01	7.4691824e-02	7.5011053e-02	1.8240768e-01
-1.2426449e-01	7.4228870e-02	7.4552395e-02	1.8018173e-01
-1.2445796e-01	7.3765233e-02	7.4093285e-02	1.7796405e-01
-1.2464109e-01	7.3300944e-02	7.3633750e-02	1.7575464e-01
-1.2481405e-01	7.2836033e-02	7.3173820e-02	1.7355349e-01
-1.2497698e-01	7.2370526e-02	7.2713519e-02	1.7136060e-01
-1.2513005e-01	7.1904453e-02	7.2252874e-02	1.6917597e-01
